18	0.261717	-0.322325	-2.042815	-1.240505	2.295753	1.278470	-0.771271	-1.386122	-1.461759	-0.460558	1.253497	-0.649348	-1.369499	0.212833	-1.605325	-1.804941	-2.269058	1.971861	2.200114	0.825042	-1.861728	0.940195	0.234000	-1.624792	-0.959676	-2.438261	-1.007837	2.306572	0.160349	-0.102375	1.654713	-1.448687
19	0.239812	-0.930987	-1.131808	-1.537929	0.429011	0.785258	0.058972	0.274124	-0.890585	-0.825343	0.674224	1.090714	-0.737333	-1.262386	-0.706719	-1.866418	-0.637814	-1.377530	1.742617	-0.731939	-0.068363	0.217503	0.435705	-0.301291	-1.572120	-1.205250	-1.127222	0.127585	-0.743521	-0.052868	0.009824	-2.042010
20	-0.109984	-0.575635	-1.573140	-1.432045	-0.060771	-0.037064	-1.064143	-1.942271	0.197707	-2.372510	-1.330702	0.336800	-1.106492	0.352144	-1.200130	0.526113	-2.395002	1.718523	0.069993	2.207003	0.926536	0.879013	0.471975	-1.614989	-1.091860	-2.356512	1.257503	1.380923	0.055808	0.643061	-1.564882	-1.142667
21	-0.130739	-0.487540	-1.234922	-1.242577	-0.730803	0.957088	0.322599	-0.446603	-2.067760	-0.645185	0.336086	1.376675	-1.250733	-0.635951	-0.163904	0.804768	-2.091288	-0.530069	1.364679	0.655377	-0.702982	1.373383	0.129437	-0.475624	-1.290219	-0.440885	1.563582	0.127093	-0.276987	1.469172	-0.258101	-2.289702
22	0.456020	-2.093410	-1.743071	-2.323696	0.698044	-0.412707	-0.983858	-0.802073	-1.498814	-0.941680	0.700057	-0.243785	-1.263539	-0.490803	-0.527759	-1.311602	-1.016467	-1.756117	2.144880	0.856282	-0.464215	-0.748139	1.440477	-0.453165	-1.732533	-2.344328	-0.978604	1.195587	-0.989461	1.506870	0.230267	-1.275561
23	-0.004275	2.410190	-1.483346	-1.295230	-0.861140	-1.442372	-0.622661	1.248536	1.836253	2.315262	-0.936220	-2.328393	-1.353410	0.874454	0.323000	-0.693647	-1.316914	-0.360804	-0.777137	-1.851727	-2.675215	1.050150	-1.391797	1.660334	1.927559	-0.496707	-2.139059	-0.757665	-0.922892	-2.701920	-2.062919	-0.789411
24	-1.394088	0.103311	-0.786199	0.229001	-0.707317	-1.334003	-0.828231	1.606211	0.975278	1.364019	-1.843038	-1.137775	2.871567	-1.504962	1.683233	2.538293	1.396205	0.220783	1.863534	-3.329098	-2.018892	0.007335	-0.227826	0.392802	-0.758160	1.136058	-0.047690	-1.004169	-1.512876	-1.197616	-3.036152	1.602768
25	-0.054810	-2.267563	-1.370193	-1.268919	2.627568	-0.265210	-2.221711	-0.705720	-0.092550	-1.044165	0.107562	-1.871987	-0.675831	-1.227004	-0.420685	1.270131	-2.006335	0.056124	-1.043841	-0.527116	-0.580297	-1.523861	3.153816	-1.201858	-0.369610	-1.733824	0.259687	1.351744	0.540597	-0.955299	-1.721287	0.625867
26	-0.159316	0.506714	-0.077275	-0.108598	0.764645	2.388504	-0.762887	-0.554583	-1.941780	-0.835820	1.030180	-0.214244	-0.624763	-1.467451	-0.423149	-1.427564	-1.565963	1.784982	1.293559	-0.596960	0.010456	0.816524	-0.186041	-1.776986	-0.046333	-0.792173	0.286257	0.798937	-0.755695	0.405513	-0.190809	-1.633639
27	-0.553186	0.489458	-1.932841	-0.845874	-1.164183	-1.258521	0.446201	2.593716	1.083568	0.080326	-1.104829	-1.389597	1.081959	0.109181	-0.447720	-1.029403	-0.124584	-0.881656	0.261605	-3.034627	0.280343	-0.016191	-1.239398	-0.317221	1.308981	-0.008855	-1.817820	-1.079622	-1.716661	-0.725615	-0.082126	-1.503491
28	0.208792	-1.995889	-4.336547	-1.667452	0.489881	1.596708	-0.165701	0.069948	0.207020	-1.061135	-0.889928	0.879503	-3.063086	-1.108963	-1.690273	-0.678105	-1.264559	-0.504778	1.566644	-0.581700	1.509326	0.494624	-1.474432	-0.742760	-1.778331	-2.401667	-1.093638	-1.244517	-0.509599	0.392753	0.856479	0.462523
29	1.860030	-2.006063	-1.201845	-2.460601	0.578710	1.248675	-0.080467	-0.662414	-1.145210	-0.931000	0.995730	1.789036	0.022553	-1.328840	0.461842	-1.746630	-0.540124	0.077757	2.616820	-0.460522	-0.165468	-0.553749	0.665838	-0.927447	-1.857971	-0.952730	-1.549189	-1.064848	-1.292692	0.812551	0.805682	-3.048456
30	-0.943191	1.740194	0.751345	-2.076468	-1.220948	-1.967144	-0.958375	-0.818683	-1.824183	2.276603	-0.140162	-1.175834	-0.638457	1.113963	-0.313897	1.433680	-0.895356	-0.466442	0.105974	-1.540055	-2.331864	0.419258	-1.059345	2.774517	0.789841	-0.243088	1.505282	-0.535016	-2.124150	-1.149439	-1.544643	0.560323
31	1.664976	-0.290270	-1.487613	-1.323701	-0.741031	0.205900	1.208213	0.205107	-0.348299	-1.962202	0.460723	1.137509	-1.262841	-0.964978	-0.571145	-2.503249	-1.777296	-0.942295	2.041404	0.677429	-0.063725	1.387760	0.198149	-1.126112	-1.084608	-1.536649	-3.003137	0.877504	-0.508757	0.785759	-1.048591	-3.268441
32	-0.482589	1.598150	0.248672	-1.990257	-0.255991	-1.830135	0.456199	-0.382849	0.670084	3.331719	0.802687	-1.392182	0.413308	0.513844	0.400002	1.291771	-0.049084	-0.675947	-1.495861	-1.659844	-1.617272	-0.405867	-1.080543	1.852611	0.201513	-0.588297	0.658654	-0.903786	-0.336271	-0.834406	-1.874696	-1.160624
33	2.407124	-2.471065	-2.295463	1.202780	2.022411	0.816051	-1.602607	-2.394746	-2.118677	1.288967	1.955936	-1.133157	-2.631453	-3.240553	-1.100661	-1.527072	-3.428584	-2.176583	3.293782	1.323308	-1.680872	-0.499475	2.486885	-0.556011	-2.661136	-1.844733	-1.490796	-0.392818	-1.861616	1.588072	-1.082916	1.189129
34	-0.327764	-0.152707	0.585675	0.950773	0.920674	-0.084706	-1.851004	-1.004495	-0.442627	-0.013591	0.004391	-0.818041	-0.908980	-0.494424	-0.685387	0.919721	-1.461578	1.062096	0.353855	0.584263	-0.381862	0.843738	0.373190	0.222636	-1.175546	-0.807249	2.284690	1.450636	0.393701	0.326834	-1.398579	-0.095523
35	1.851656	-0.104599	-1.790372	-1.314199	1.890984	-0.429354	-1.766768	-1.435654	-1.212928	-0.300007	1.503694	0.807880	0.015484	-1.445286	-0.783443	0.644242	-1.919468	-0.346660	-0.012718	0.419843	-1.047747	-1.067638	1.924008	-1.329266	-0.784247	-2.356818	0.835999	0.422019	-1.224672	-0.627530	-1.966420	-0.217087
36	0.651763	-0.244332	-2.546754	-0.995705	0.154211	0.633343	0.152103	0.906411	-1.169938	-0.302026	0.518660	1.289356	-0.989885	-1.152610	-0.658911	-1.133914	0.126176	-2.571390	2.395750	-0.527758	-0.872065	-0.028756	0.499979	0.245524	-1.380683	-0.729192	-1.494397	-0.693377	-2.420104	-0.185038	-0.407662	-1.490696
37	2.072377	-1.936595	-1.392084	-2.296271	1.462911	-0.481199	0.023957	-1.784131	-2.485443	0.270312	2.614119	-0.578058	-1.483340	-2.208079	-0.511565	-1.274171	-2.289242	-0.180778	2.951936	0.288844	-2.287804	-0.289433	2.088906	-0.487242	-1.940336	-2.028611	0.755770	0.698928	-1.708170	-0.570354	-0.349853	-0.882701
38	-1.390165	1.638883	-0.058969	0.076588	-0.394815	-1.453030	1.212916	0.780527	0.567641	1.959677	-1.660510	-1.497492	1.651282	-0.083538	1.096166	-0.785629	-0.610930	0.944836	-0.555848	-2.273481	-0.183759	0.104034	-0.633058	-0.820291	0.212497	-1.098923	-1.497607	-0.571888	-0.890093	-0.208277	-1.579682	-2.605756
39	0.167950	-2.758735	-3.681368	-2.425336	3.262068	0.172572	-1.616929	-0.349910	-1.672669	-0.681492	0.775725	-0.816022	-2.192202	-0.893414	-0.598750	-1.958754	-2.312997	-2.382705	2.977074	0.150000	0.743332	-1.785392	2.097815	-0.975903	-2.500108	-3.428615	-2.533106	-0.602507	-1.431328	0.873317	0.502950	-1.063312
40	1.057607	-0.453785	-0.142737	0.519745	0.619524	2.375025	-1.707089	-1.371194	-2.230951	-0.177335	-0.843009	0.226035	-0.456110	-0.771513	-0.327479	0.863072	-0.644088	1.613973	0.262039	-0.751681	-1.073951	0.216576	0.618588	0.044904	0.573159	-0.740614	1.380800	-0.893113	-0.907613	2.188944	-1.463835	-0.623000
41	-2.175678	-0.153427	0.322077	-0.025687	0.253695	-1.448379	-0.490042	2.427799	1.931139	0.538958	-0.704989	-2.784992	0.521186	0.343038	0.536060	-0.099820	-1.040415	-0.261762	-0.235121	-3.092088	0.332386	-0.045104	-0.561390	-0.662144	1.053437	0.616620	-2.921535	0.396214	-0.310781	-2.359459	-0.806149	-0.845324
42	2.526800	-0.282752	-0.363742	-2.717159	0.192057	-0.268746	-1.143162	-2.378231	-2.094920	-1.043007	-0.897920	-0.321098	-1.878267	-0.117511	2.157191	1.468981	-2.967928	1.524149	0.573245	2.900584	-1.167047	-0.296720	1.849851	-1.468306	-0.459505	-3.199027	3.300357	1.330894	-0.673185	1.417914	-1.958073	-0.753996
43	-2.447257	-0.246579	-1.518137	-0.857506	-1.401938	-1.722338	1.376742	1.721304	1.338089	1.349818	-1.613550	-1.681117	1.352065	1.883519	0.836472	-0.535807	0.143113	0.915109	-1.233784	-2.669581	-1.484509	0.867599	-0.545228	0.013156	-0.110377	0.255138	-1.595283	-0.688699	0.611472	-0.471327	-0.293371	-1.234083
44	1.851610	0.399329	-0.416935	-0.525761	1.468312	-0.209330	-1.781973	0.716573	-0.977872	-0.350240	0.747193	-0.363101	-0.782199	-0.552307	-0.156874	-0.551942	-0.383890	-0.671684	1.521951	0.568459	-0.396757	-0.063871	-0.052160	-0.787535	-1.204285	-1.859466	0.368387	1.243851	-1.069546	0.551104	-1.476737	0.546388
45	-0.087175	0.048644	-2.580975	-1.028623	-1.483763	1.136711	0.852455	0.950450	-0.910765	-1.557291	-0.643513	1.036523	-0.580552	0.051023	-0.797909	-1.309504	-0.965278	-0.856988	1.921852	-0.867754	-0.194555	1.323333	0.369463	0.083979	-0.450649	-0.446237	-0.497074	0.223422	-1.348664	1.008999	-0.008205	-2.237918
46	0.160873	-0.959623	-1.957860	-2.073171	0.639298	0.462792	0.792537	0.587073	-3.053697	0.255249	1.175850	1.088132	-1.353838	-0.468628	-0.779419	-1.981002	-1.110532	-1.510362	2.423984	-0.396985	-0.470469	0.505742	0.923192	-0.040506	-2.223897	-1.411876	-1.148636	-0.672772	-1.169606	0.573380	0.780620	-2.308328
47	1.764401	0.231713	-0.573941	-1.469475	1.781309	1.557755	-0.271156	-3.797596	-0.579538	-2.607656	-0.717988	0.133266	-1.396874	-0.778845	-1.485795	-0.438841	-4.794757	2.044201	0.166008	3.429996	-0.832839	2.542832	1.886296	-1.242518	-1.966585	-3.614938	0.746853	1.503973	0.812035	1.504331	-2.080495	-2.831086
48	0.002145	-0.039310	-0.826095	-2.452853	-0.645183	-2.052269	0.716770	0.715743	0.914639	1.516214	-1.370720	-1.155242	-0.282736	1.794814	1.662313	1.374350	1.244280	-0.321526	-0.912766	-1.750785	-2.073127	-0.582890	0.052226	1.748650	1.279872	-1.968333	0.135903	0.205400	-1.928824	-2.509265	-1.948404	0.407882
49	1.831403	-0.626150	-2.599309	0.130025	0.336480	0.696536	-0.937873	-1.158374	-0.857670	-2.367562	-0.556771	0.772902	-1.401270	-1.024510	-1.711082	-0.403307	-1.953612	-1.144223	0.513711	2.318537	-0.623279	0.491276	1.287139	-1.661401	-1.066872	-2.943485	-0.937879	2.086003	-1.139279	1.213890	-0.960839	-0.138670
50	0.610134	-1.491625	-2.945476	-2.024830	-0.687726	0.698085	0.001375	-0.055267	-1.300667	-1.038585	-0.659489	1.208632	-1.045659	-0.881057	-1.149666	0.001863	-0.304492	-2.056212	2.100242	-0.015890	-0.950025	0.310974	0.634650	0.768136	-1.509933	-0.931739	0.093576	-0.652628	-2.558673	1.220238	-0.100932	-1.742618
51	-0.567334	0.416976	-2.054885	-1.385010	-0.489171	-0.400954	1.433027	2.361307	-0.861476	1.320022	-0.163728	-0.535545	1.252271	0.424797	-0.556975	-1.760523	0.060528	-1.274978	0.096194	-2.380588	-0.141964	0.150823	-1.640695	0.990994	-0.023088	-0.745997	-0.850877	-1.345184	0.155929	-0.029806	-0.180617	-2.556168
52	2.180775	-0.557075	-1.746726	1.141989	-0.378425	1.112241	1.553985	-0.925114	0.132064	-3.008685	0.615758	1.521131	0.411697	-0.713631	-0.749239	-1.223576	-3.227920	-0.343096	2.736197	1.386820	-1.911914	1.434256	1.507323	-1.325330	-1.579663	-0.099386	-1.812876	0.906097	-2.285683	1.608826	-1.426919	-3.155576
53	-0.081149	1.305534	-2.370373	-1.595683	-1.276595	-1.809438	2.240471	1.850283	1.135973	1.783375	-0.409658	-0.857787	1.447988	0.668600	-0.567928	0.844530	0.478877	-1.095573	-0.498246	-2.027195	-0.822041	-0.428523	-1.276430	1.714745	-1.183023	-0.850429	0.856770	-1.630778	-1.429468	-1.240339	-1.353565	-0.095496
54	-1.568263	-1.569462	-3.735138	-1.953508	-0.022465	-2.556604	-2.882586	-0.740916	-0.887508	-0.464756	-2.292317	-3.338802	-0.884350	1.847756	-0.472922	0.389400	-0.382647	-0.067092	-2.254267	-2.748423	-1.168265	-1.108072	2.853480	0.565905	3.555576	-1.337985	0.597810	1.884199	-1.449645	0.097657	-2.021973	1.234829
55	-0.607340	1.225103	1.438862	-1.435789	-0.347360	0.017561	2.018296	-0.676413	-2.057510	0.881149	-1.157509	0.248411	1.137706	-0.597462	1.817627	-2.177680	1.516163	1.105101	-2.389889	-1.965934	-0.891266	0.320622	-0.178531	-0.728084	2.282025	0.277261	0.402612	-1.878320	-0.469151	0.895739	-0.511976	-2.622139
56	-0.483614	1.016634	0.722268	-3.472919	-0.600855	-0.674220	3.851562	0.014510	-1.269517	1.820140	0.441824	-1.203055	0.841233	1.181508	2.519500	0.104821	-1.753072	2.320990	-1.954546	-0.593900	-2.365752	-0.394337	1.083086	-0.447638	0.377241	-1.290136	-1.320875	-0.972258	-0.187076	-0.499583	0.221356	-2.464074
57	0.553569	0.804101	-0.739793	-0.860901	-0.628748	-0.632745	-0.520890	3.374103	2.019778	0.824756	-1.439483	-3.040874	-0.382997	-0.969204	-0.166000	-1.091528	-1.340304	-0.308164	-0.216978	-2.917673	-0.960611	1.032775	-1.900388	1.250429	1.885549	-1.337079	-1.978770	-0.285326	1.750225	-2.721983	-1.410640	-1.754922
58	-1.105779	0.288269	-0.880627	-0.905048	0.020399	-1.864513	1.507321	0.529262	0.576695	0.945399	-0.591457	-1.397409	1.864686	1.200184	-0.212324	-1.335121	0.292915	0.010598	-0.212699	-2.082069	0.770837	0.128515	-0.514860	-0.396522	1.513422	0.364211	-0.162139	-1.462964	-1.864112	-0.517549	1.357928	-2.490912
59	-0.115862	1.503199	-1.673956	-0.157133	0.207219	0.979351	-0.872915	-1.960654	-0.902694	-2.015137	1.539863	0.249002	-2.264945	-1.265222	-1.538221	-0.822475	-2.301057	-0.237803	0.846727	0.574801	1.278016	0.696339	0.428245	-0.110505	-0.402358	0.349180	1.846071	1.773935	-0.176289	0.257850	-1.892012	-0.679089
60	-0.237894	0.690280	0.822632	-2.973789	-1.869820	-0.545733	1.446443	0.355448	-0.968826	0.911177	0.884594	-1.086741	1.543715	-0.955334	3.036302	1.368625	0.972011	-0.125685	-0.952215	-1.249405	-0.764570	-1.536359	0.737871	-0.416625	0.053435	-0.068781	0.811344	-1.436003	-1.641310	-1.193270	-1.127563	-0.734481
61	1.511001	-0.027168	-1.898236	-0.613702	-0.378031	0.140655	1.653531	0.262104	-1.512897	-1.465609	1.756098	0.262049	-2.330881	-0.542740	0.230156	-1.412195	-1.599494	-0.895041	3.698690	-0.576858	-1.555060	1.082984	-0.822317	-0.487298	-0.364654	-0.344608	-0.080889	0.493248	-1.943948	-0.033077	-1.138594	-1.679990
62	0.118712	-3.176428	-3.763872	-2.333521	1.597134	1.987050	-0.441825	-0.097677	-1.749141	-0.931020	0.695517	0.486315	-2.279641	-1.729967	-1.508987	-1.420156	-1.368611	-1.012113	2.472472	0.839054	0.961215	0.454635	0.986033	-1.232042	-2.933193	-2.664137	-1.763065	-0.445101	-1.185239	0.982413	1.365632	-2.392306
63	-3.096919	-0.784324	-1.176878	-1.468073	-2.290632	-1.910129	-0.624925	0.649687	1.176942	2.507990	-0.493986	-3.761061	2.175815	-0.272416	0.536635	0.876206	-0.546900	1.084872	-2.076602	-3.743107	-0.967748	-0.472490	-0.190037	1.560244	-0.270535	1.679355	-0.734923	-1.955771	1.231008	-0.862229	-1.135767	1.030064
64	0.175854	0.203153	-1.277686	-2.119884	-0.500028	0.232791	0.756746	1.030056	-1.151273	-1.050406	0.692007	0.857162	-0.622251	-0.497669	-0.584606	-1.355493	-0.793047	-2.060276	2.269129	-0.758581	-1.216881	0.803832	0.251616	-0.002512	-0.695813	-1.490867	-1.567257	1.032773	-2.249821	-0.075661	-0.377580	-3.033854
65	1.191135	1.352183	-1.515792	-1.059962	0.266233	-0.493975	-0.256539	-1.015641	-1.302244	-0.139877	-0.046175	1.166417	-1.282148	1.743410	-0.244420	-0.700259	-1.232937	1.623366	2.575487	-0.899863	-1.077990	0.967522	-1.236060	-1.225412	-1.189075	-0.198496	0.764154	1.070863	0.838359	0.193638	-0.939230	-0.901138
66	1.208058	-0.278714	-0.023384	0.144032	0.497385	0.673344	-0.474235	-1.406587	-1.107673	-0.771848	0.985375	-0.629392	-0.230092	-1.498705	0.260276	-1.134205	-1.428794	-0.387695	1.348019	0.788770	-0.711245	1.093575	1.059669	-0.687354	-0.834154	-0.607527	-0.154484	0.879142	-1.009411	-0.294444	-1.094268	-1.203312
67	3.008544	-0.805375	0.142643	-2.267221	2.011155	-0.156350	-0.991016	-3.117438	-0.168057	-0.367304	-1.121480	-0.289234	0.432792	0.215284	-0.520069	1.237120	-1.813849	3.218966	0.003938	1.542915	-1.473116	-0.375648	0.505176	-1.222809	0.121047	-2.655596	2.362137	-0.535372	-1.962214	2.083558	-1.020502	-1.691107
68	2.053989	-0.101833	-2.778208	-0.789600	0.445619	0.278390	-0.690581	-1.023460	0.693646	-2.181063	-0.264682	1.347025	-1.766975	-0.909623	-0.075823	-0.393824	-1.439223	-0.849064	1.442699	0.356639	-1.381892	0.423071	0.117372	-0.813616	-0.719663	-2.245846	-0.317390	0.564166	-2.451591	0.120178	-1.907036	-0.046238
69	1.827918	-0.198775	-1.821073	-1.374282	-0.125036	-0.254277	2.044131	0.945313	2.490502	-0.441932	-0.890459	-2.324779	-1.059799	-0.634064	1.476407	0.525818	0.302166	0.126055	-0.937462	0.045492	-2.054796	0.728732	-1.635858	0.957468	1.311800	-2.566599	-1.759297	-0.891901	-0.786659	-1.604641	-0.079743	-1.738178
70	1.218333	-2.810380	-2.484436	-1.888205	1.113873	-0.121893	-1.870602	-2.336509	-2.901545	-1.672548	-1.453435	-2.159901	-1.317047	-1.464065	0.540798	1.809825	-1.677807	-0.198942	-0.111744	0.139198	-0.950795	-2.222232	5.002327	-0.488827	1.615716	-2.179882	2.472081	0.898419	-0.400666	-0.710054	-2.176412	0.794640
71	3.061819	-0.557347	-2.515573	-2.038234	2.645651	3.224934	-1.438792	-2.780655	-2.119711	-2.065650	0.318750	1.172571	-2.310845	-1.083113	-0.105605	-0.037354	-2.942856	1.537427	0.945304	1.475129	-1.291044	-0.394225	1.672095	-0.953703	-0.643409	-2.188575	2.947651	-0.350578	-1.227488	0.433152	-2.745237	-0.577930
72	0.535663	3.173053	-1.817187	-1.548562	-1.251857	-1.306392	1.204697	1.323082	0.234638	1.478257	0.993006	-1.722849	1.862647	0.077431	1.046608	0.219621	-0.854683	-0.647895	-0.025688	-2.439295	-1.605341	-0.395240	-1.903150	1.553545	1.254684	-0.770499	-1.373397	-1.087593	-1.389201	-1.902336	-2.524734	-0.754432
73	-1.024977	-0.052337	-2.611240	-1.336888	-0.081355	-1.421064	-0.987600	-2.295578	-1.280110	-1.610314	-2.571660	-0.411899	0.647262	1.760987	-0.289611	0.811300	-1.408898	2.571471	0.385786	-0.393145	-2.216036	1.800251	1.113908	-1.834458	-0.281425	-1.190808	-0.580871	1.852190	0.623494	2.119322	-1.780263	-1.687427
74	-0.844889	1.413659	-0.968238	-0.998831	-0.231314	-0.567466	-0.625726	2.792822	1.194797	2.381314	-1.848793	-3.196611	-0.583330	-0.339722	2.075269	-1.474497	-1.263248	-0.215100	0.024898	-2.427279	-1.893781	1.009589	-0.491766	-0.427168	1.631666	1.487215	-1.553187	-0.828814	0.592399	-2.539620	1.404675	-2.053439
75	2.565451	-2.180220	-2.901407	-1.130823	3.239882	1.438047	-2.291146	-1.928697	-1.115986	-1.014117	-0.473433	-0.786156	-1.930293	-2.040148	-1.091014	-0.408089	-2.128496	-0.303446	0.979770	0.035104	0.199198	-1.591374	1.564188	-0.780805	-0.590797	-2.550690	1.212309	-0.759226	-0.503750	-0.488121	-1.033116	1.710835
